question_index,question,question_type,group_type,group_value,answer,count,percent,n_answered
42,"Minu jaoks on tulevikus oluline just Eesti riigis oma pere luua, mitte välismaal.",likert,Gender,Mittebinaarne,ei oska öelda,3,0.6,5
42,"Minu jaoks on tulevikus oluline just Eesti riigis oma pere luua, mitte välismaal.",likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
42,"Minu jaoks on tulevikus oluline just Eesti riigis oma pere luua, mitte välismaal.",likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
43,Minu jaoks on üürikorteris elada sama hea kui endale (pangalaenuga) ostetud kodus.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Gender,Mittebinaarne,pole üldse nõus,2,0.4,5
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
44,Kavatsen elada ema ja/või isaga koos nii kaua kui võimalik.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
45,Tahan tulevikus pigem üksinda elada.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
45,Tahan tulevikus pigem üksinda elada.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
45,Tahan tulevikus pigem üksinda elada.,likert,Gender,Mittebinaarne,ei oska öelda,2,0.4,5
45,Tahan tulevikus pigem üksinda elada.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
45,Tahan tulevikus pigem üksinda elada.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Gender,Mittebinaarne,pigem olen nõus,3,0.6,5
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
46,Elaksin tulevikus meelsasti koos sõpradega.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
47,Mul peaks olema tulevikus isiklik sõiduauto.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
48,Näen end tulevikus elamas väljaspool Eesti suuremaid linnasid.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Mittebinaarne,ei oska öelda,3,0.6,5
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
49,Näen end tulevikus elamas maapiirkonnas.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
50,Näen end tulevikus elamas välismaal.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
50,Näen end tulevikus elamas välismaal.,likert,Gender,Mittebinaarne,pigem ei ole nõus,3,0.6,5
50,Näen end tulevikus elamas välismaal.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
50,Näen end tulevikus elamas välismaal.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
50,Näen end tulevikus elamas välismaal.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Mittebinaarne,pigem olen nõus,3,0.6,5
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
51,"Minu jaoks on kõige olulisem selline koolide edetabel, mis näitab, kui õnnelikud on sealsed õpilased.",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Mittebinaarne,olen täiesti nõus,4,0.8,5
52,Kutsekool on edasiõppimiseks sama hea valik kui kõrgkool.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
53,Minu kooli õpetajad on targad ja inspireerivad.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Mittebinaarne,pole üldse nõus,2,0.4,5
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
54,Kujutan end ette üheksast viieni kontoris töötamas.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Mittebinaarne,ei oska öelda,3,0.6,5
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
55,"Kujutan end ette tegemas üheksast viieni oskustööd (nt juuksur, ehitaja, elektrik).",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Mittebinaarne,pigem olen nõus,3,0.6,5
56,Kodukontor ja paindlik tööaeg on elementaarne.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Mittebinaarne,pole üldse nõus,3,0.6,5
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
57,Valin töö pigem palga kui kutsumuse järgi.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Mittebinaarne,Alates 1000,0,0.0,5
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Mittebinaarne,Alates 1500,3,0.6,5
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Mittebinaarne,Alates 2000,1,0.2,5
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Mittebinaarne,Alates 2500,1,0.2,5
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Mittebinaarne,Alates 3000,0,0.0,5
58,Mis on sinu arvates normaalne netopalk (laekub kontole pärast maksude mahaarvestamist)  äraelamiseks?,single_choice,Gender,Mittebinaarne,Alates 3500,0,0.0,5
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
59,Alkohol on sama ohtlik kui enamik narkootikume.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Mittebinaarne,pigem olen nõus,3,0.6,5
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
60,Narkootikumide tarvitamine on noorte seas tavaline.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
61,Alkoholi joomine on noorte seas tavaline.,likert,Gender,Mittebinaarne,ei soovi avaldada,1,0.2,5
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
62,Olen tundnud puudust vaimse tervise abist.,likert,Gender,Mittebinaarne,ei soovi avaldada,1,0.2,5
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
63,"Pean oluliseks, et kõik inimesed vaktsineeriksid ennast, et vanad haigused ei tuleks tagasi.",likert,Gender,Mittebinaarne,ei soovi avaldada,1,0.2,5
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Mittebinaarne,ei oska öelda,2,0.4,5
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
64,Noortel on keeruline paarisuhteid luua.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
65,Üheöösuhted on noorte seas tavalised.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Mittebinaarne,ei oska öelda,3,0.6,5
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
66,Enamik noori leiab partneri mõnest kohtinguäpist.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
67,Mind on seksuaalselt ahistatud täisealise poolt.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Mittebinaarne,Snapchati,2,0.4,5
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Mittebinaarne,Instagrami,1,0.2,5
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Mittebinaarne,Tiktoki,0,0.0,5
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Mittebinaarne,YouTube’i,1,0.2,5
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Mittebinaarne,Mõne Eesti uudisteportaali,0,0.0,5
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Mittebinaarne,Facebooki,0,0.0,5
68,Avan hommikul esimesena…,single_choice_grouped,Gender,Mittebinaarne,Muu,1,0.2,5
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Naine,pole üldse nõus,6,0.020833333333333332,288
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Naine,pigem ei ole nõus,25,0.08680555555555555,288
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Naine,ei oska öelda,26,0.09027777777777778,288
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Naine,pigem olen nõus,122,0.4236111111111111,288
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Naine,olen täiesti nõus,109,0.3784722222222222,288
2,Tulevik hirmutab mind,likert,Gender,Naine,pole üldse nõus,5,0.017361111111111112,288
2,Tulevik hirmutab mind,likert,Gender,Naine,pigem ei ole nõus,36,0.125,288
2,Tulevik hirmutab mind,likert,Gender,Naine,ei oska öelda,18,0.0625,288
2,Tulevik hirmutab mind,likert,Gender,Naine,pigem olen nõus,120,0.4166666666666667,288
2,Tulevik hirmutab mind,likert,Gender,Naine,olen täiesti nõus,108,0.375,288
2,Tulevik hirmutab mind,likert,Gender,Naine,ei soovi avaldada,1,0.003472222222222222,288
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Naine,pole üldse nõus,160,0.5555555555555556,288
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Naine,pigem ei ole nõus,80,0.2777777777777778,288
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Naine,ei oska öelda,18,0.0625,288
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Naine,pigem olen nõus,12,0.041666666666666664,288
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Naine,olen täiesti nõus,18,0.0625,288
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Naine,ei soovi avaldada,0,0.0,288
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Naine,pole üldse nõus,44,0.1527777777777778,288
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Naine,pigem ei ole nõus,98,0.3402777777777778,288
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Naine,ei oska öelda,62,0.2152777777777778,288
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Naine,pigem olen nõus,69,0.23958333333333334,288
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Naine,olen täiesti nõus,15,0.052083333333333336,288
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Naine,pole üldse nõus,109,0.3784722222222222,288
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Naine,pigem ei ole nõus,149,0.5173611111111112,288
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Naine,ei oska öelda,18,0.0625,288
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Naine,pigem olen nõus,12,0.041666666666666664,288
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Naine,olen täiesti nõus,0,0.0,288
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Naine,pole üldse nõus,14,0.04861111111111111,288
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Naine,pigem ei ole nõus,49,0.1701388888888889,288
